vol,ask,bid,open,close,high,low,start,end,tendencia,d,condicion,pasa_close,pasa_d2
1028470.0,41763.75,41749.5,1446.5,1440.0,1447.25,1435.0,2006-04-25 08:30:00,2006-04-25 15:30:00,-1,1.25,1.0,1,1
840339.0,40418.5,40405.0,1440.75,1440.0,1447.25,1438.5,2006-04-26 08:30:00,2006-04-26 15:45:00,-1,0.75,1.0,1,1
1003223.0,41962.0,41947.5,1445.0,1444.5,1451.75,1437.25,2006-04-27 08:30:00,2006-04-27 15:30:00,-1,5.0,1.0,1,1
1292922.0,78173.75,78147.75,1450.75,1439.75,1452.75,1437.75,2006-05-01 08:30:00,2006-05-01 15:30:00,-1,6.25,1.0,1,1
586689.0,41973.0,41958.5,1443.75,1449.0,1449.75,1442.25,2006-05-02 08:30:00,2006-05-02 15:30:00,1,4.0,1.0,0,0
586073.0,41838.75,41824.75,1443.0,1443.0,1445.25,1438.75,2006-05-03 08:30:00,2006-05-03 15:30:00,1,6.0,1.0,0,0
488913.0,41993.5,41979.25,1450.0,1447.5,1450.75,1444.0,2006-05-04 08:30:00,2006-05-04 15:30:00,-1,7.0,0.0,0,0
896626.0,77336.5,77310.5,1460.5,1457.75,1462.0,1452.5,2006-05-08 08:30:00,2006-05-08 15:30:00,-1,13.0,1.0,0,1
276592.0,42333.25,42319.75,1459.25,1459.0,1461.75,1457.25,2006-05-09 08:30:00,2006-05-09 15:30:00,-1,1.5,1.0,1,1
631497.0,42291.75,42278.0,1459.0,1457.75,1460.75,1451.5,2006-05-10 08:30:00,2006-05-10 15:30:00,-1,0.0,0.0,0,0
1055785.0,41888.0,41873.5,1453.75,1443.0,1454.0,1438.0,2006-05-11 08:30:00,2006-05-11 15:30:00,-1,4.0,0.0,0,0
1886461.0,75716.75,75690.5,1427.25,1427.5,1438.25,1418.75,2006-05-15 08:30:00,2006-05-15 15:30:00,1,15.75,0.0,0,0
694449.0,41404.5,41390.0,1428.25,1425.0,1431.75,1422.5,2006-05-16 08:30:00,2006-05-16 15:30:00,-1,0.75,0.0,0,0
364868.0,14033.75,14028.75,1403.25,1399.75,1409.25,1399.0,2006-05-17 13:15:00,2006-05-17 15:30:00,-1,21.75,0.0,0,0
1072864.0,40688.0,40674.25,1404.5,1394.25,1407.75,1392.25,2006-05-18 08:30:00,2006-05-18 15:30:00,-1,4.75,1.0,1,1
2451882.0,74018.0,73992.75,1393.5,1394.0,1406.25,1386.0,2006-05-22 08:30:00,2006-05-22 15:30:00,1,0.75,0.0,0,0
1234777.0,40659.5,40645.25,1402.0,1383.5,1407.25,1382.75,2006-05-23 08:30:00,2006-05-23 15:30:00,-1,8.0,0.0,0,0
1677650.0,40285.5,40271.25,1386.75,1392.0,1397.75,1377.5,2006-05-24 08:30:00,2006-05-24 15:30:00,1,3.25,1.0,1,1
968135.0,40632.0,40617.75,1400.0,1406.75,1407.25,1394.0,2006-05-25 08:30:00,2006-05-25 15:30:00,1,8.0,0.0,0,0
651965.0,52217.75,52199.5,1412.25,1411.25,1414.0,1405.0,2006-05-29 08:30:00,2006-05-29 17:15:00,-1,5.5,0.0,0,0
923174.0,39214.0,39200.25,1407.5,1391.0,1408.0,1390.0,2006-05-30 08:45:00,2006-05-30 15:30:00,-1,3.75,0.0,0,0
1104911.0,40585.75,40571.25,1396.0,1403.75,1404.0,1392.0,2006-05-31 08:30:00,2006-05-31 15:30:00,1,5.0,1.0,0,1
962079.0,40900.75,40886.5,1402.75,1416.5,1418.5,1401.5,2006-06-01 08:30:00,2006-06-01 15:30:00,1,1.0,1.0,1,1
2036564.0,80633.25,80605.25,1416.5,1400.0,1423.5,1396.5,2006-06-05 08:30:00,2006-06-05 15:30:00,-1,0.0,0.0,0,0
1447461.0,40428.5,40414.0,1401.0,1396.75,1402.5,1386.0,2006-06-06 08:30:00,2006-06-06 15:30:00,-1,1.0,1.0,1,1
1147635.0,40545.0,40531.0,1398.25,1387.25,1404.5,1385.5,2006-06-07 08:30:00,2006-06-07 15:30:00,-1,1.5,1.0,1,1
1587674.0,40059.75,40045.25,1385.5,1387.0,1393.0,1366.75,2006-06-08 08:30:00,2006-06-08 15:30:00,1,1.75,0.0,0,0
2086285.0,78927.0,78898.75,1386.0,1368.5,1395.25,1366.5,2006-06-12 08:30:00,2006-06-12 15:30:00,-1,1.0,1.0,1,1
1976258.0,39593.25,39578.75,1366.0,1353.75,1376.25,1353.0,2006-06-13 08:30:00,2006-06-13 15:30:00,-1,2.5,0.0,0,0
1451375.0,39379.0,39364.5,1354.75,1362.0,1363.75,1350.5,2006-06-14 08:30:00,2006-06-14 15:30:00,1,1.0,1.0,1,1
1460732.0,39925.25,39911.0,1366.0,1388.75,1391.75,1365.5,2006-06-15 08:30:00,2006-06-15 15:30:00,1,4.0,0.0,0,0
2168315.0,78666.75,78638.25,1386.75,1369.75,1388.5,1368.25,2006-06-19 08:30:00,2006-06-19 15:30:00,-1,2.0,1.0,0,1
1007817.0,39877.25,39862.75,1372.0,1373.5,1381.0,1370.0,2006-06-20 08:30:00,2006-06-20 15:30:00,1,2.25,1.0,0,1
1114546.0,40138.5,40124.0,1372.75,1383.0,1389.5,1371.5,2006-06-21 08:30:00,2006-06-21 15:30:00,1,0.75,1.0,1,1
902926.0,39955.0,39940.75,1381.5,1376.5,1382.25,1372.0,2006-06-22 08:30:00,2006-06-22 15:30:00,-1,1.5,1.0,0,1
1266879.0,78572.25,78544.5,1377.25,1381.75,1385.0,1372.0,2006-06-26 08:30:00,2006-06-26 15:30:00,1,0.75,1.0,1,1
1002854.0,39917.5,39903.25,1380.5,1370.75,1384.25,1369.0,2006-06-27 08:30:00,2006-06-27 15:30:00,-1,1.25,1.0,1,1
814770.0,39824.75,39810.5,1373.75,1378.75,1379.0,1367.5,2006-06-28 08:30:00,2006-06-28 15:30:00,1,3.0,1.0,1,1
1139789.0,40306.5,40292.25,1383.0,1403.0,1404.75,1382.25,2006-06-29 08:30:00,2006-06-29 15:30:00,1,4.25,0.0,0,0
963336.0,63243.25,63221.25,1404.25,1408.75,1410.75,1400.25,2006-07-03 08:30:00,2006-07-03 15:30:00,1,1.25,0.0,0,0
3676.0,12676.25,12671.75,1407.5,1407.25,1409.25,1407.5,2006-07-04 08:30:00,2006-07-04 17:15:00,-1,1.25,1.0,1,1
712828.0,40604.25,40590.0,1403.0,1400.75,1404.5,1395.0,2006-07-05 08:30:00,2006-07-05 15:30:00,-1,4.25,0.0,0,0
614687.0,40732.25,40718.0,1402.25,1404.0,1408.5,1400.5,2006-07-06 08:30:00,2006-07-06 15:30:00,1,1.5,1.0,1,1
1591613.0,79784.5,79756.0,1399.25,1397.75,1405.25,1392.0,2006-07-10 08:30:00,2006-07-10 15:30:00,-1,4.75,1.0,1,1
1035578.0,40443.0,40428.75,1395.75,1403.25,1403.5,1388.5,2006-07-11 08:30:00,2006-07-11 15:30:00,1,2.0,0.0,0,0
1070349.0,40424.75,40410.5,1401.0,1389.5,1402.5,1385.5,2006-07-12 08:30:00,2006-07-12 15:30:00,-1,2.25,1.0,0,1
1442580.0,39965.5,39951.25,1382.25,1369.25,1385.0,1367.75,2006-07-13 08:30:00,2006-07-13 15:30:00,-1,7.25,0.0,0,0
2338515.0,77756.5,77728.5,1362.25,1361.5,1371.25,1356.0,2006-07-17 08:30:00,2006-07-17 15:30:00,-1,7.0,0.0,0,0
1162082.0,32634.75,32622.75,1363.0,1367.25,1367.5,1352.0,2006-07-18 09:45:00,2006-07-18 15:30:00,1,1.5,1.0,1,1
1399837.0,40113.5,40099.0,1368.25,1383.5,1390.0,1367.25,2006-07-19 08:30:00,2006-07-19 15:30:00,1,1.0,0.0,0,0
1203952.0,40147.5,40133.25,1388.0,1377.25,1390.0,1373.5,2006-07-20 08:30:00,2006-07-20 15:30:00,-1,4.5,0.0,0,0
2307215.0,78483.75,78455.75,1371.75,1388.25,1390.0,1364.5,2006-07-24 08:30:00,2006-07-24 15:30:00,1,5.5,0.0,0,0
1210542.0,40282.75,40268.25,1386.75,1392.0,1399.75,1383.5,2006-07-25 08:30:00,2006-07-25 15:30:00,1,1.5,1.0,1,1
926919.0,40440.5,40426.0,1393.5,1394.5,1400.75,1387.75,2006-07-26 08:30:00,2006-07-26 15:30:00,1,1.5,0.0,0,0
955254.0,40487.5,40473.0,1399.75,1392.5,1402.75,1387.75,2006-07-27 08:30:00,2006-07-27 15:30:00,-1,5.25,0.0,0,0
1495574.0,79947.0,79919.0,1402.25,1403.75,1407.0,1394.0,2006-07-31 08:30:00,2006-07-31 15:30:00,1,9.75,1.0,0,1
794880.0,40451.0,40436.75,1398.25,1397.5,1399.0,1391.25,2006-08-01 08:30:00,2006-08-01 15:30:00,-1,5.5,1.0,0,0
810235.0,40743.5,40729.0,1399.5,1405.0,1409.25,1399.25,2006-08-02 08:30:00,2006-08-02 15:30:00,1,2.0,1.0,0,0
814852.0,40716.75,40702.5,1397.75,1408.25,1410.0,1395.75,2006-08-03 08:30:00,2006-08-03 15:30:00,1,7.25,1.0,1,1
1547974.0,80092.0,80064.0,1403.0,1403.0,1418.5,1398.0,2006-08-07 08:30:00,2006-08-07 15:30:00,1,5.25,1.0,1,1
936531.0,40681.75,40667.5,1404.5,1397.5,1408.75,1393.0,2006-08-08 08:30:00,2006-08-08 15:30:00,-1,1.5,0.0,0,0
1058113.0,40654.0,40639.5,1406.0,1392.5,1409.25,1389.25,2006-08-09 08:30:00,2006-08-09 15:30:00,-1,8.5,1.0,1,1
991126.0,40395.0,40380.5,1387.25,1396.25,1398.0,1385.75,2006-08-10 08:30:00,2006-08-10 15:30:00,1,5.25,0.0,0,0
1354995.0,79541.75,79513.25,1399.0,1394.25,1404.25,1386.75,2006-08-14 08:30:00,2006-08-14 15:30:00,-1,2.75,0.0,0,0
947987.0,40807.75,40793.5,1405.5,1409.0,1411.5,1401.5,2006-08-15 08:30:00,2006-08-15 15:30:00,1,11.25,1.0,0,0
801730.0,41093.75,41079.75,1415.5,1419.75,1421.25,1412.75,2006-08-16 08:30:00,2006-08-16 15:30:00,1,6.5,0.0,0,0
834863.0,41241.75,41227.25,1417.5,1421.75,1425.75,1416.5,2006-08-17 08:30:00,2006-08-17 15:30:00,1,2.25,1.0,1,1
1229273.0,81092.5,81065.75,1423.5,1422.75,1428.75,1417.75,2006-08-21 08:30:00,2006-08-21 15:30:00,-1,1.75,0.0,0,0
708643.0,41286.25,41271.75,1421.5,1422.5,1426.75,1418.25,2006-08-22 08:30:00,2006-08-22 15:30:00,1,1.25,0.0,0,0
816766.0,41118.25,41103.75,1422.25,1418.5,1425.25,1412.5,2006-08-23 08:30:00,2006-08-23 15:30:00,-1,0.25,1.0,1,1
595700.0,41140.0,41125.75,1421.25,1417.5,1421.75,1414.5,2006-08-24 08:30:00,2006-08-24 15:30:00,-1,2.75,1.0,1,1
1153782.0,81059.0,81031.25,1417.5,1424.5,1428.5,1415.75,2006-08-28 08:30:00,2006-08-28 15:30:00,1,0.0,0.0,0,0
881330.0,41264.75,41250.25,1425.75,1426.25,1428.5,1418.0,2006-08-29 08:30:00,2006-08-29 15:30:00,1,1.25,0.0,0,0
587381.0,41403.0,41389.0,1428.75,1426.0,1429.75,1424.75,2006-08-30 08:30:00,2006-08-30 15:30:00,-1,2.5,0.0,0,0
468730.0,41387.5,41374.0,1428.0,1426.0,1429.0,1425.0,2006-08-31 08:30:00,2006-08-31 15:30:00,-1,2.0,1.0,1,1
548694.0,53040.0,53021.75,1435.75,1437.25,1437.75,1427.5,2006-09-04 08:30:00,2006-09-04 17:15:00,1,9.75,1.0,0,1
675341.0,41620.75,41606.25,1433.75,1435.25,1437.5,1431.0,2006-09-05 08:30:00,2006-09-05 15:30:00,1,3.5,1.0,1,1
871549.0,41375.75,41361.25,1429.5,1423.5,1429.75,1421.25,2006-09-06 08:30:00,2006-09-06 15:30:00,-1,5.75,1.0,0,0
883550.0,41128.75,41115.0,1418.5,1416.75,1423.25,1413.5,2006-09-07 08:30:00,2006-09-07 15:30:00,-1,5.0,0.0,0,0
1465437.0,80890.75,80862.25,1415.75,1421.25,1424.25,1412.0,2006-09-11 08:30:00,2006-09-11 15:30:00,1,1.0,0.0,0,0
1033192.0,41451.75,41438.0,1420.25,1434.0,1435.75,1420.25,2006-09-12 08:30:00,2006-09-12 15:30:00,1,1.0,1.0,1,1
908477.0,41680.25,41666.25,1433.5,1438.5,1441.5,1431.75,2006-09-13 08:30:00,2006-09-13 15:30:00,1,0.5,1.0,1,1
767688.0,41675.25,41661.0,1435.75,1438.75,1439.25,1434.0,2006-09-14 08:30:00,2006-09-14 15:30:00,1,2.75,1.0,1,1
1679462.0,82236.5,82209.0,1439.5,1443.25,1446.25,1438.5,2006-09-18 08:30:00,2006-09-18 15:30:00,1,0.75,0.0,0,0
707332.0,24464.75,24456.5,1443.25,1440.25,1443.75,1432.75,2006-09-19 08:30:00,2006-09-19 15:30:00,-1,0.0,0.0,0,0
906079.0,41942.5,41928.75,1444.25,1445.75,1449.25,1441.75,2006-09-20 08:30:00,2006-09-20 15:30:00,1,4.0,1.0,0,1
1186397.0,41836.75,41822.5,1447.5,1439.5,1448.5,1435.0,2006-09-21 08:30:00,2006-09-21 15:30:00,-1,1.75,0.0,0,0
2054464.0,81929.25,81901.0,1438.5,1445.0,1449.5,1430.5,2006-09-25 08:30:00,2006-09-25 15:30:00,1,1.0,0.0,0,0
1096138.0,42100.75,42086.25,1446.25,1456.0,1456.75,1444.5,2006-09-26 08:30:00,2006-09-26 15:30:00,1,1.25,0.0,0,0
882884.0,42248.0,42234.75,1453.5,1456.75,1459.75,1452.5,2006-09-27 08:30:00,2006-09-27 15:30:00,1,2.5,1.0,1,1
740736.0,42248.25,42234.0,1457.25,1456.75,1460.0,1452.5,2006-09-28 08:30:00,2006-09-28 15:30:00,-1,0.5,0.0,0,0
1324393.0,82979.25,82951.25,1454.0,1450.0,1459.0,1448.75,2006-10-02 08:30:00,2006-10-02 15:30:00,-1,2.75,0.0,0,0
1105489.0,42129.75,42115.5,1448.25,1453.0,1457.25,1445.5,2006-10-03 08:30:00,2006-10-03 15:30:00,1,1.75,0.0,0,0
1230926.0,42336.5,42322.5,1451.0,1467.25,1468.5,1449.25,2006-10-04 08:30:00,2006-10-04 15:30:00,1,2.0,1.0,1,1
773277.0,42610.0,42595.5,1467.75,1470.25,1472.75,1466.0,2006-10-05 08:30:00,2006-10-05 15:30:00,1,0.5,0.0,0,0
1286415.0,83638.25,83610.0,1466.25,1469.0,1471.25,1462.0,2006-10-09 08:30:00,2006-10-09 15:30:00,1,4.0,1.0,1,1
895398.0,42624.0,42609.75,1469.5,1470.25,1472.75,1466.5,2006-10-10 08:30:00,2006-10-10 15:30:00,1,0.5,0.0,0,0
1214218.0,42582.0,42568.25,1466.5,1468.5,1472.0,1460.5,2006-10-11 08:30:00,2006-10-11 15:30:00,1,3.75,1.0,1,1
946006.0,42814.25,42800.25,1472.0,1480.0,1481.5,1471.25,2006-10-12 08:30:00,2006-10-12 15:30:00,1,3.5,0.0,0,0
1424969.0,84534.5,84508.0,1482.25,1485.5,1487.75,1477.5,2006-10-16 08:30:00,2006-10-16 15:30:00,1,2.25,0.0,0,0
1212017.0,42888.25,42873.75,1481.25,1482.0,1484.0,1473.5,2006-10-17 08:30:00,2006-10-17 15:30:00,1,4.25,1.0,0,1
1318274.0,43016.5,43002.0,1487.25,1482.25,1489.75,1477.25,2006-10-18 08:30:00,2006-10-18 15:30:00,-1,5.25,0.0,0,0
929761.0,42985.5,42971.5,1480.75,1484.25,1485.0,1478.5,2006-10-19 08:30:00,2006-10-19 15:30:00,1,1.5,0.0,0,0
1877086.0,84749.0,84721.0,1481.0,1490.25,1494.0,1479.25,2006-10-23 08:30:00,2006-10-23 15:30:00,1,3.25,1.0,1,1
850185.0,43241.5,43227.0,1489.0,1493.5,1495.0,1487.5,2006-10-24 08:30:00,2006-10-24 15:30:00,1,1.25,1.0,1,1
820567.0,43354.5,43340.25,1493.0,1498.5,1499.25,1490.75,2006-10-25 08:30:00,2006-10-25 15:30:00,1,0.5,1.0,1,1
1027263.0,43521.5,43507.5,1502.0,1502.25,1504.75,1494.5,2006-10-26 08:30:00,2006-10-26 15:30:00,1,3.5,0.0,0,0
1852156.0,85247.75,85220.75,1492.25,1492.75,1501.75,1488.25,2006-10-30 08:30:00,2006-10-30 15:30:00,1,10.0,1.0,0,1
1015198.0,43268.75,43254.75,1494.75,1492.0,1496.75,1486.5,2006-10-31 08:30:00,2006-10-31 15:30:00,-1,2.0,0.0,0,0
1215530.0,43228.75,43214.25,1494.25,1481.25,1497.0,1481.0,2006-11-01 08:30:00,2006-11-01 15:30:00,-1,2.25,1.0,1,1
770059.0,41456.75,41442.75,1484.25,1480.0,1484.25,1476.75,2006-11-02 08:30:00,2006-11-02 15:30:00,-1,3.0,1.0,1,1
1020553.0,42938.25,42924.5,1481.75,1478.25,1486.75,1475.0,2006-11-03 08:30:00,2006-11-03 15:30:00,-1,1.75,1.0,1,1
782525.0,43187.75,43174.5,1483.0,1495.0,1495.75,1481.75,2006-11-06 08:30:00,2006-11-06 15:30:00,1,4.75,1.0,0,0
993374.0,43467.25,43453.0,1495.0,1497.75,1502.5,1492.75,2006-11-07 08:30:00,2006-11-07 15:30:00,1,0.0,0.0,0,0
1122200.0,43369.5,43355.0,1493.0,1500.75,1502.75,1489.75,2006-11-08 08:30:00,2006-11-08 15:30:00,1,4.75,1.0,1,1
1062329.0,43476.25,43461.75,1501.25,1493.0,1503.25,1490.75,2006-11-09 08:30:00,2006-11-09 15:30:00,-1,0.5,0.0,0,0
685399.0,43290.75,43276.25,1494.25,1492.5,1495.0,1488.75,2006-11-10 08:30:00,2006-11-10 15:30:00,-1,1.25,1.0,1,1
739615.0,43450.25,43435.75,1493.25,1498.5,1501.75,1492.0,2006-11-13 08:30:00,2006-11-13 15:30:00,1,0.75,1.0,1,1
1252401.0,43462.25,43447.75,1497.75,1505.75,1508.75,1492.5,2006-11-14 08:30:00,2006-11-14 15:30:00,1,0.75,1.0,1,1
953642.0,43797.75,43783.5,1506.75,1512.0,1515.25,1505.75,2006-11-15 08:30:00,2006-11-15 15:30:00,1,1.0,0.0,0,0
931617.0,43923.5,43909.25,1510.0,1515.25,1517.5,1509.5,2006-11-16 08:30:00,2006-11-16 15:30:00,1,2.0,1.0,1,1
794573.0,43835.5,43821.25,1512.25,1512.5,1514.5,1507.5,2006-11-17 08:30:00,2006-11-17 15:30:00,1,3.0,1.0,0,1
781360.0,43924.75,43910.25,1512.0,1512.5,1517.5,1510.75,2006-11-20 08:30:00,2006-11-20 15:30:00,1,0.5,1.0,1,1
565928.0,36356.75,36345.25,1515.5,1515.25,1516.0,1512.25,2006-11-21 08:30:00,2006-11-21 16:00:00,-1,3.0,0.0,0,0
487766.0,43984.0,43970.25,1517.0,1517.25,1520.75,1514.0,2006-11-22 08:30:00,2006-11-22 15:30:00,1,1.75,1.0,1,1
4847.0,19718.0,19711.5,1516.0,1516.0,1517.5,1515.25,2006-11-23 08:30:00,2006-11-23 18:15:00,1,1.25,1.0,1,1
1597268.0,73840.5,73816.25,1511.25,1494.25,1517.5,1492.75,2006-11-27 08:30:00,2006-11-27 15:30:00,-1,4.75,1.0,1,1
1271571.0,43359.0,43344.5,1492.5,1498.5,1500.0,1488.0,2006-11-28 08:30:00,2006-11-28 15:30:00,1,1.75,0.0,0,0
1092241.0,43709.75,43695.75,1501.5,1510.25,1512.0,1501.0,2006-11-29 08:30:00,2006-11-29 15:30:00,1,3.0,0.0,0,0
1246122.0,43836.0,43821.5,1515.0,1517.75,1518.25,1505.0,2006-11-30 08:30:00,2006-11-30 15:30:00,1,4.75,0.0,0,0
1420348.0,43710.0,43695.5,1514.5,1504.0,1514.5,1497.0,2006-12-01 08:30:00,2006-12-01 15:30:00,-1,3.25,1.0,0,0
973045.0,43968.75,43954.25,1508.75,1519.75,1523.0,1508.75,2006-12-04 08:30:00,2006-12-04 15:30:00,1,4.75,1.0,0,0
920841.0,44199.25,44185.0,1520.5,1525.0,1527.0,1519.75,2006-12-05 08:30:00,2006-12-05 15:30:00,1,0.75,0.0,0,0
578822.0,44227.25,44213.75,1526.25,1523.25,1527.25,1521.5,2006-12-06 08:30:00,2006-12-06 15:30:00,-1,1.25,0.0,0,0
728732.0,44207.25,44193.0,1525.5,1519.5,1529.75,1517.5,2006-12-07 08:30:00,2006-12-07 15:30:00,-1,2.25,1.0,1,1
817895.0,44108.25,44094.0,1519.5,1521.75,1525.5,1514.0,2006-12-08 08:30:00,2006-12-08 15:30:00,1,0.0,0.0,0,0
522609.0,44198.0,44183.75,1522.75,1524.0,1527.0,1519.25,2006-12-11 08:30:00,2006-12-11 15:30:00,1,1.0,0.0,0,0
844623.0,44125.0,44111.0,1522.75,1521.5,1524.75,1514.75,2006-12-12 08:30:00,2006-12-12 15:30:00,-1,1.25,1.0,1,1
699933.0,44221.75,44207.25,1525.75,1523.0,1528.75,1520.75,2006-12-13 08:30:00,2006-12-13 15:30:00,-1,4.25,1.0,1,1
976397.0,44429.25,44415.75,1523.75,1536.5,1537.25,1522.75,2006-12-14 08:30:00,2006-12-14 15:30:00,1,0.75,1.0,1,1
696190.0,44644.25,44630.0,1535.5,1537.25,1542.75,1535.25,2006-12-15 08:30:00,2006-12-15 15:30:00,1,1.0,1.0,1,1
562400.0,44585.0,44570.75,1539.25,1531.75,1541.75,1530.0,2006-12-18 08:30:00,2006-12-18 15:30:00,-1,2.0,0.0,0,0
838596.0,44384.5,44370.75,1529.75,1536.0,1538.25,1524.25,2006-12-19 08:30:00,2006-12-19 15:30:00,1,2.0,0.0,0,0
849363.0,79742.0,79716.75,1534.75,1527.25,1538.25,1524.5,2006-12-21 08:30:00,2006-12-21 15:30:00,-1,1.25,1.0,1,1
490837.0,44182.0,44168.25,1529.0,1522.25,1529.5,1518.75,2006-12-22 08:30:00,2006-12-22 15:30:00,-1,1.75,1.0,1,1
199943.0,44162.25,44148.0,1519.5,1524.5,1525.5,1518.5,2006-12-26 08:30:00,2006-12-26 15:30:00,1,2.75,0.0,0,0
329454.0,44443.5,44429.25,1530.25,1535.25,1535.75,1528.25,2006-12-27 08:30:00,2006-12-27 15:30:00,1,5.75,0.0,0,0
330454.0,44467.75,44453.75,1533.25,1533.5,1535.75,1529.75,2006-12-28 08:30:00,2006-12-28 15:30:00,1,2.0,1.0,1,1
325664.0,44432.5,44419.0,1532.25,1525.0,1535.25,1523.75,2006-12-29 08:30:00,2006-12-29 15:30:00,-1,1.25,1.0,1,1
1044221.0,50559.0,50542.75,1532.25,1519.25,1537.75,1514.25,2007-01-03 08:30:00,2007-01-03 15:30:00,-1,7.25,1.0,1,1
789267.0,41096.75,41083.75,1520.5,1526.25,1527.25,1514.5,2007-01-04 08:30:00,2007-01-04 15:30:00,1,1.25,1.0,1,1
878523.0,44011.0,43997.0,1518.25,1516.5,1523.25,1512.0,2007-01-05 08:30:00,2007-01-05 15:30:00,-1,8.0,1.0,0,1
823197.0,42460.25,42446.5,1517.5,1520.25,1521.25,1510.75,2007-01-08 08:30:00,2007-01-08 16:30:00,1,1.0,1.0,1,1
1055856.0,44040.25,44026.25,1522.25,1519.75,1523.0,1511.75,2007-01-09 08:30:00,2007-01-09 15:30:00,-1,2.0,0.0,0,0
930773.0,43966.25,43952.25,1512.75,1521.0,1521.5,1510.0,2007-01-10 08:30:00,2007-01-10 15:30:00,1,7.0,0.0,0,0
1031076.0,44332.5,44318.0,1519.75,1530.0,1533.5,1518.5,2007-01-11 08:30:00,2007-01-11 15:30:00,1,1.25,1.0,1,1
714607.0,44453.0,44438.75,1527.75,1536.25,1537.25,1526.0,2007-01-12 08:30:00,2007-01-12 15:30:00,1,2.25,1.0,1,1
17657.0,20032.75,20026.25,1539.75,1540.75,1542.25,1539.5,2007-01-15 08:30:00,2007-01-15 18:15:00,1,3.5,0.0,0,0
590335.0,44576.75,44562.75,1539.5,1536.25,1539.75,1534.0,2007-01-16 08:30:00,2007-01-16 15:30:00,-1,1.25,1.0,0,0
787608.0,44582.75,44568.5,1537.5,1534.75,1540.75,1533.0,2007-01-17 08:30:00,2007-01-17 15:30:00,-1,1.25,1.0,1,1
802669.0,39906.5,39893.5,1537.25,1530.0,1540.0,1530.0,2007-01-18 08:30:00,2007-01-18 18:15:00,-1,2.5,1.0,1,1
820768.0,44463.0,44448.75,1529.5,1534.5,1536.75,1529.25,2007-01-19 08:30:00,2007-01-19 15:30:00,1,0.5,0.0,0,0
909737.0,44370.5,44356.0,1536.0,1527.0,1536.5,1524.5,2007-01-22 08:30:00,2007-01-22 15:30:00,-1,1.5,0.0,0,0
895061.0,44403.75,44389.75,1527.0,1531.75,1535.75,1525.5,2007-01-23 08:30:00,2007-01-23 15:30:00,1,0.0,0.0,0,0
850198.0,44605.75,44591.25,1534.5,1542.5,1543.25,1533.25,2007-01-24 08:30:00,2007-01-24 15:30:00,1,2.75,0.0,0,0
1179476.0,44586.0,44571.75,1542.75,1527.25,1544.0,1525.25,2007-01-25 08:30:00,2007-01-25 15:30:00,-1,0.25,0.0,0,0
1065800.0,44230.0,44215.75,1528.0,1527.0,1530.75,1519.75,2007-01-26 08:30:00,2007-01-26 15:30:00,-1,0.75,1.0,1,1
810530.0,44266.5,44252.0,1525.0,1524.25,1530.25,1521.0,2007-01-29 08:30:00,2007-01-29 15:30:00,-1,2.0,0.0,0,0
754598.0,44331.0,44317.0,1527.25,1530.25,1531.5,1524.25,2007-01-30 08:30:00,2007-01-30 15:30:00,1,3.0,1.0,1,1
794055.0,33726.75,33716.25,1527.75,1543.25,1544.0,1527.25,2007-01-31 10:15:00,2007-01-31 15:30:00,1,2.5,1.0,1,1
924533.0,44817.75,44803.5,1542.75,1547.75,1549.5,1541.75,2007-02-01 08:30:00,2007-02-01 15:30:00,1,0.5,1.0,1,1
707906.0,44968.0,44954.5,1548.75,1550.25,1552.5,1546.5,2007-02-02 08:30:00,2007-02-02 15:30:00,1,1.0,0.0,0,0
498846.0,44944.5,44931.0,1548.5,1550.0,1552.0,1545.75,2007-02-05 08:30:00,2007-02-05 15:30:00,1,1.75,1.0,1,1
705643.0,44946.25,44932.0,1553.0,1550.0,1553.5,1545.25,2007-02-06 08:30:00,2007-02-06 15:30:00,-1,3.0,0.0,0,0
744598.0,45048.5,45034.5,1552.25,1550.5,1555.5,1548.25,2007-02-07 08:30:00,2007-02-07 15:30:00,-1,2.25,1.0,1,1
814391.0,44916.25,44902.0,1549.75,1550.5,1552.75,1544.5,2007-02-08 08:30:00,2007-02-08 15:30:00,1,0.75,0.0,0,0
1206674.0,44901.0,44887.0,1551.5,1540.25,1554.75,1534.75,2007-02-09 08:30:00,2007-02-09 15:30:00,-1,1.0,0.0,0,0
796107.0,44599.75,44586.0,1541.25,1535.0,1541.5,1532.75,2007-02-12 08:30:00,2007-02-12 15:30:00,-1,1.0,1.0,1,1
754906.0,44728.75,44714.5,1538.0,1544.5,1545.75,1537.25,2007-02-13 08:30:00,2007-02-13 15:30:00,1,3.0,1.0,0,0
847345.0,45082.0,45067.5,1549.0,1557.75,1559.25,1547.5,2007-02-14 08:30:00,2007-02-14 15:30:00,1,4.5,0.0,0,0
584071.0,45159.5,45145.75,1555.25,1558.25,1559.0,1554.0,2007-02-15 08:30:00,2007-02-15 15:30:00,1,2.5,1.0,1,1
511496.0,45100.75,45086.25,1556.75,1556.0,1557.5,1552.25,2007-02-16 08:30:00,2007-02-16 15:30:00,-1,1.5,1.0,0,1
8874.0,20250.25,20243.75,1558.0,1557.25,1558.25,1556.25,2007-02-19 08:30:00,2007-02-19 18:15:00,-1,2.0,1.0,0,1
770036.0,45158.25,45143.75,1555.75,1561.0,1561.5,1550.0,2007-02-20 08:30:00,2007-02-20 15:30:00,1,1.5,0.0,0,0
